workload,size,corpus_tokens,live_arm,index_arm,regime,hit_rate,cached,footprint,infra_mode,c_live,c_index_query,saving_per_query,footprint_gib,infra_month,embed_once,churn_day,fixed_daily,break_even_qpd,feasible,live_window_exceeded,c_live_over_window,break_even_qpd_over_window,measured,hit_rate_basis
code_unseen,L,4307363,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,63.7922655844339,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,63.7922655844339,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,claude,0.0,True,sq8,dedicated,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,63.7922655844339,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,claude,0.0,False,sq8,dedicated,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,63.7922655844339,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,marginal,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.030648619897078674,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.030648619897078674,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,claude,0.0,True,sq8,marginal,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.07006018249224208,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,claude,0.0,False,sq8,marginal,0.13922416216216216,0.09489540540540542,0.04432875675675674,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.07006018249224208,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,dedicated,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,64.12403518955787,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,64.12403518955787,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,openai,0.0,True,sq8,dedicated,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,64.12403518955787,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,openai,0.0,False,sq8,dedicated,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,64.12403518955787,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,marginal,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.030808016658232892,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.030808016658232892,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,openai,0.0,True,sq8,marginal,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.07042455016075826,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,openai,0.0,False,sq8,marginal,0.14177654054054054,0.09767713513513514,0.0440994054054054,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.07042455016075826,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,582.156857183139,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,582.156857183139,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,582.156857183139,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,582.156857183139,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.27969384803661346,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.27969384803661346,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.6393567508490108,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.013850671739306873,0.00899316333901469,0.004857508400292183,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.6393567508490108,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,dedicated,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,82.51637830170901,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,dedicated,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,82.51637830170901,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,True,sq8,dedicated,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,82.51637830170901,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,False,sq8,dedicated,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,82.51637830170901,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,marginal,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.0396445100465242,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,marginal,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.0396445100465242,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,True,sq8,marginal,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.09062403520948598,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,claude,0.0,False,sq8,marginal,0.13922416216216216,0.10495421621621621,0.03426994594594594,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.09062403520948598,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,dedicated,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,83.67865145366464,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,dedicated,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,83.67865145366464,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,True,sq8,dedicated,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,83.67865145366464,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,False,sq8,dedicated,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,83.67865145366464,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,marginal,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.04020291736635389,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,marginal,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.04020291736635389,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,True,sq8,marginal,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.0919005076530625,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,openai,0.0,False,sq8,marginal,0.14177654054054054,0.10798259459459458,0.03379394594594595,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.0919005076530625,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,728.1584266002636,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.004916836360690096,86.06751,0.055415780000000005,0.0,2.8278318240547944,728.1584266002636,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,True,sq8,dedicated,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,728.1584266002636,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,False,sq8,dedicated,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.012034915943169034,86.06751,0.055415780000000005,0.0,2.8278318240547944,728.1584266002636,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.3498394458523821,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.004916836360690096,0.03673170597978084,0.055415780000000005,0.0,0.0013586152163478952,0.3498394458523821,True,False,,,True,uncached_list
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,True,sq8,marginal,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.7997037224419664,True,False,,,True,measured
code_unseen,L,4307363,agentic,indexed_topk3,open_weight,0.0,False,sq8,marginal,0.013850671739306873,0.009967132497362226,0.0038835392419446467,0.012034915943169034,0.08990801431793362,0.055415780000000005,0.0,0.0031056807880325862,0.7997037224419664,True,False,,,True,uncached_list
